product_id,Sku_name,Total_sales,price,Total_comment_count,Product_score
5.74786E+11,Hugo Boss【BOSS】男士商务休闲衬衫50393522 ,95,660,17,5
5.66689E+11,Hugo Boss【Hugo】男士系带运动鞋50383740 ,42,1300,13,5
5.6689E+11,Hugo Boss【Hugo】男士黑色混纺牛仔裤50382891 ,117,550,31,4.7
5.64998E+11,Hugo Boss【Hugo】男士深蓝色弹力牛仔布牛仔裤50382883 ,77,550,21,4.7
5.76436E+11,Hugo Boss【BOSS】男士运动休闲低腰斜纹休闲裤50380145 ,20,1240,3,5
5.77201E+11,Hugo Boss【BOSS】男士商务休闲弹力棉牛仔长裤50379506 ,105,825,25,4.9
5.65893E+11,Hugo Boss【HUGO】男士休闲版防风夹克50382510 ,18,1700,5,5
5.77614E+11,Hugo Boss【BOSS】男士商务休闲系带方形鞋头男鞋50221543 ,100,1680,21,4.7
5.8258E+11,Hugo Boss【Hugo】男士反转logo印花短袖T恤50388624 ,11,396,1,5
5.77733E+11,Hugo Boss【BOSS】男士商务休闲系带休闲鞋男鞋50388431 ,85,775,23,4.8
5.7653E+11,Hugo Boss【BOSS】男士商务休闲短袖polo衫50391728 ,43,660,7,5
5.7691E+11,Hugo Boss【BOSS】男士商务休闲夹克外套50381319 ,70,2150,19,5
5.56898E+11,Hugo Boss【BOSS】男士商务休闲混纺衬衫50260064 ,37,840,9,4.6
5.72494E+11,Hugo Boss【Hugo】女士连衣裙50390787 ,11,1400,1,5
5.73727E+11,Hugo Boss【BOSS】男士商务休闲衬衫50395832 ,61,810,10,5
5.82107E+11,Hugo Boss【BOSS】男士运动休闲修身版棉质长袖Polo衫50399195 ,3,1200,0,无数据
5.77194E+11,Hugo Boss【BOSS】男士商务休闲中长款棉质风衣50385739 ,16,2150,2,5
5.81324E+11,Hugo Boss【BOSS】女士舒适休闲法式毛圈布连帽运动衫50396086 ,4,1015,2,5
5.78191E+11,Hugo Boss【BOSS】男士商务休闲牛仔长裤50384591 ,45,725,6,4.6
5.78152E+11,Hugo Boss【BOSS】男士运动休闲束带休闲裤50392662 ,36,1440,11,4.7
5.69462E+11,Hugo Boss【BOSS】男士运动休闲棉短袖印花T恤50389092 ,101,396,23,5
5.73691E+11,Hugo Boss【BOSS】男士运动休闲logo双面腰带50397568 ,41,880,10,5
5.79391E+11,Hugo Boss【BOSS】男士商务休闲西装外套50375810 ,7,5800,0,无数据
5.74825E+11,Hugo Boss【Hugo】女士秋冬黑色毛衣50394807 ,21,623,6,5
5.82644E+11,Hugo Boss【BOSS】男士商务休闲修身版棉质长袖衬衫50393245 ,27,660,6,5
5.69374E+11,Hugo Boss【Hugo】女士商务衬衫50388854 ,12,550,2,5
5.81315E+11,Hugo Boss【BOSS】男士商务休闲双面绸飞行员夹克外套50403104 ,2,5600,1,5
5.76243E+11,Hugo Boss【BOSS】男士商务休闲西装西服外套50394392 ,11,3920,3,3.6
5.80216E+11,Hugo Boss【BOSS】男士运动休闲短袖T恤50394125 ,29,462,5,4
5.69556E+11,Hugo Boss【BOSS】男士商务休闲棉凸纹布polo衫50387509 ,136,660,36,4.9
5.81319E+11,Hugo Boss【BOSS】男士运动休闲羽绒服50394484 ,5,6100,3,5
5.65892E+11,Hugo Boss【BOSS】男士舒适休闲弹力牛仔裤50382099 ,69,675,14,5
5.75242E+11,Hugo Boss【BOSS】男士运动休闲polo衫50379127 ,81,960,17,5
5.47517E+11,Hugo Boss【BOSS】男士修身弹力棉牛仔裤50302746 ,123,945,36,4.8
5.69477E+11,Hugo Boss【BOSS】男士商务休闲丝光棉polo衫50388537 ,71,660,13,4.9
5.76978E+11,Hugo Boss【BOSS】男士运动休闲短袖polo衫50395931 ,20,840,4,5
5.80702E+11,Hugo Boss【BOSS】男士商务休闲polo衫50391436 ,17,1160,7,5
5.70998E+11,Hugo Boss【BOSS】男士运动休闲几何图案印花T恤50389058 ,63,462,23,4.9
5.74693E+11,Hugo Boss【BOSS】男士商务休闲腰带50397944 ,23,1450,7,5
5.45269E+11,Hugo Boss【BOSS】男士斜纹休闲裤长裤50325944 ,371,1450,131,4.7
5.68499E+11,Hugo Boss【BOSS】男士运动休闲黑色长裤50387168 ,34,1160,12,5
5.70929E+11,Hugo Boss【BOSS】男士商务休闲腰带50390203 ,19,1320,1,5
5.74515E+11,Hugo Boss【BOSS】男士商务休闲polo衫50378673 ,33,600,13,5
5.77607E+11,Hugo Boss【BOSS】男士商务休闲宽松版牛仔裤50385797 ,37,950,6,4.3
5.56898E+11,Hugo Boss【BOSS】男士商务衬衫50327693100 ,235,1100,55,5
5.74614E+11,Hugo Boss【BOSS】男士商务休闲混纺西服外套50394401 ,17,4480,6,5
5.81852E+11,Hugo Boss【BOSS】男士商务休闲腰带50402814 ,5,1450,1,5
5.81778E+11,Hugo Boss【BOSS】男士舒适休闲常规版牛仔布外套50400017 ,5,2800,2,5
5.74179E+11,Hugo Boss【BOSS】女士商务休闲针织衫毛衫50396444 ,11,660,2,5
5.74807E+11,Hugo Boss【BOSS】男士商务休闲西装50398571 ,15,4000,2,5
5.815E+11,Hugo Boss【BOSS】男士商务休闲夹克衫50396237 ,3,3500,0,无数据
5.71636E+11,Hugo Boss【BOSS】男士运动休闲带风帽运动衫50387166 ,28,1600,6,4.8
5.81203E+11,Hugo Boss【BOSS】男士商务休闲单排扣外套50400487 ,1,5600,0,无数据
5.6268E+11,Hugo Boss【BOSS】男士商务休闲牛皮革系带运动鞋50380242 ,65,1400,20,4.7
5.47018E+11,Hugo Boss【BOSS】 商务休闲男士中腰牛仔裤 50302747 ,164,945,50,5
5.76882E+11,Hugo Boss【BOSS】男士运动休闲色块拼接修身短袖polo衫50392718 ,26,945,13,5
5.77819E+11,Hugo Boss【BOSS】男士商务休闲短袖polo衫50290752 ,47,875,11,5
5.74688E+11,Hugo Boss【Hugo】男士衬衫50391663 ,15,770,2,5
5.76743E+11,Hugo Boss【BOSS】男士运动休闲系带运动鞋50322392 ,30,1200,8,4.5
5.61673E+11,Hugo Boss【BOSS】男士商务休闲中腰牛仔裤50379692 ,40,825,8,5
5.78143E+11,Hugo Boss【BOSS】男士运动休闲摄影logo印花T恤50393199 ,42,720,8,5
5.79445E+11,Hugo Boss【BOSS】男士商务休闲开衫卫衣50382719 ,39,1650,8,4.8
5.82106E+11,Hugo Boss【Hugo】男士反转LOGO运动衫50401822 ,1,1650,0,无数据
5.81305E+11,Hugo Boss【BOSS】男士商务休闲衬衫50395020 ,14,960,1,5
5.81329E+11,Hugo Boss【BOSS】男士商务休闲渐变色块条纹毛衣针织衫50399036 ,4,3900,1,5
5.82092E+11,Hugo Boss【BOSS】男士运动休闲修身版棉质长袖polo衫50399466 ,5,1100,0,无数据
5.5677E+11,Hugo Boss【BOSS】男士素色商务衬衫50327693001 ,195,1100,61,5
5.76957E+11,Hugo Boss【BOSS】男士商务休闲polo衫50391352 ,33,1080,7,5
5.8132E+11,Hugo Boss【BOSS】男士运动休闲长型拉链运动衫50392858 ,9,1760,3,5
5.68761E+11,Hugo Boss【BOSS】男士舒适休闲棉短袖polo衫50378365 ,49,462,14,5
5.79575E+11,Hugo Boss【Hugo】男士纱染西装西服外套50375250 ,2,4700,2,5
5.82614E+11,Hugo Boss【BOSS】男士商务休闲高领长袖针织衫50397540 ,3,5360,2,5
5.4699E+11,Hugo Boss【BOSS】 男士修身西装外套 50318498 ,50,6000,21,5
5.70872E+11,Hugo Boss【BOSS】男士运动休闲几何图案印花T恤50389086 ,61,462,16,4.9
5.81753E+11,Hugo Boss【BOSS】男士商务休闲西装套装50394247 ,4,6230,1,5
5.73882E+11,Hugo Boss【Hugo】男士锥形版翻卷裤脚长裤50387574 ,22,1140,6,5
5.73439E+11,Hugo Boss【BOSS】男士舒适休闲弹力棉长裤50379152 ,29,770,9,5
5.80213E+11,Hugo Boss【BOSS】男士商务休闲可拆卸风帽羽绒服外套50395678 ,1,6700,0,无数据
5.74827E+11,Hugo Boss【Hugo】女士涂层印花短袖T恤50396409 ,3,462,1,5
5.68801E+11,Hugo Boss【BOSS】男士商务休闲舒适弹力牛仔裤50389899 ,27,1085,4,5
5.82512E+11,Hugo Boss【BOSS】男士运动休闲logo的水手领短袖T恤50389696 ,17,396,6,5
5.76123E+11,Hugo Boss【BOSS】男士商务休闲内衣睡衣家居服50392929 ,16,528,6,5
5.77385E+11,Hugo Boss【BOSS】男士运动休闲牛仔长裤50315095 ,17,1085,6,5
5.76882E+11,Hugo Boss【BOSS】男士运动休闲针织布长裤50387168 ,21,1160,4,5
5.78449E+11,Hugo Boss【BOSS】男士商务休闲修身版长袖尖领棉质衬衫50393163 ,11,1080,2,4.5
5.78572E+11,Hugo Boss【BOSS】男士商务休闲修身版棉质长袖衬衫50393245 ,17,880,3,5
5.81725E+11,Hugo Boss【BOSS】男士商务休闲腰带50402816 ,10,1100,3,3.6
5.47528E+11,Hugo Boss【BOSS】 男士牛仔裤 50302727 ,54,945,16,4.9
5.77923E+11,Hugo Boss【BOSS】男士商务休闲低腰牛仔裤50332028 ,41,900,10,5
5.69598E+11,Hugo Boss【BOSS】男士商务休闲针织提花polo衫50387485 ,67,660,21,4.8
5.7698E+11,Hugo Boss【BOSS】男士运动休闲logo图案运动衫卫衣50387162 ,31,1160,11,5
5.81318E+11,Hugo Boss【BOSS】男士商务休闲休闲版拉绳腰带短裁长裤50402015 ,7,2800,4,5
5.78153E+11,Hugo Boss【BOSS】男士舒适休闲修身树脂涂层弹力牛仔裤50394065 ,11,1155,3,5
5.82083E+11,Hugo Boss【BOSS】男士商务休闲两双装丝光混纺棉短袜50398739 ,13,240,1,5
5.74749E+11,Hugo Boss【BOSS】男士商务休闲西装西服套装50394262 ,11,4690,4,4.7
5.73808E+11,Hugo Boss【BOSS】男士商务休闲衬衫50393574 ,26,600,4,5
5.7155E+11,Hugo Boss【Hugo】男士休闲版通体印花衬衫50388240 ,15,660,3,5
5.66823E+11,Hugo Boss【BOSS】男士运动休闲长裤50383683 ,31,1320,9,5
5.73522E+11,Hugo Boss【BOSS】德国国家足球队款男士商务休闲西裤50398562 ,30,1400,4,4.7
5.79696E+11,Hugo Boss【HUGO】男士素色商务衬衫50289618 ,25,1000,8,5
5.7431E+11,Hugo Boss【BOSS】男士商务休闲商务衬衫50396344 ,27,870,4,5
5.54822E+11,Hugo Boss【BOSS】男士休闲牛仔裤长裤50302729410 ,47,945,18,4.8
5.72931E+11,Hugo Boss【BOSS】男士商务休闲弹力左斜纹牛仔裤50394996 ,22,1155,4,5
5.51882E+11,Hugo Boss【BOSS】男士弹力棉休闲裤50325936 ,104,1450,35,5
5.76931E+11,Hugo Boss【BOSS】男士商务休闲丝光棉polo衫50391352 ,39,1080,6,5
5.81452E+11,Hugo Boss【BOSS】男士商务休闲凸纹布短袖polo衫50303542 ,1,1000,0,无数据
5.64997E+11,Hugo Boss【BOSS】男士舒适休闲棉印花polo衫50384125 ,49,550,14,5
5.76901E+11,Hugo Boss【BOSS】男士运动休闲轻质防泼水外套50381254 ,42,1550,12,4.8
5.8039E+11,Hugo Boss【BOSS】男士商务休闲衬衫50393729 ,14,880,3,5
5.63382E+11,Hugo Boss【BOSS】男士舒适休闲短袖polo衫50378334 ,136,900,29,4.8
5.64755E+11,Hugo Boss【BOSS】男士舒适休闲常规版棉质直筒牛仔裤50382090 ,26,775,8,5
5.69696E+11,Hugo Boss【BOSS】男士运动休闲变幻条纹polo衫50387931 ,40,660,10,5
5.7726E+11,Hugo Boss【BOSS】男士舒适休闲常规版迷彩羽绒服50393822 ,2,5600,0,无数据
5.7823E+11,Hugo Boss【BOSS】男士运动休闲网眼鞋面黑色运动鞋跑鞋50397652 ,17,1760,3,5
5.7786E+11,Hugo Boss【BOSS】男士商务休闲棕色低帮正装鞋50379826 ,23,1550,5,4.2
5.73953E+11,Hugo Boss【BOSS】男士商务休闲双面皮革腰带50397953 ,96,1200,24,4.9
5.7643E+11,Hugo Boss【BOSS】男士舒适休闲锥形版弹力牛仔长裤50392787 ,11,1085,1,5
5.76959E+11,Hugo Boss【BOSS】男士运动休闲可拆卸风帽细纹羽绒服50392945 ,3,7200,0,无数据
5.81254E+11,Hugo Boss【Hugo】男士宽松版运动衫卫衣50401610 ,9,1450,2,5
5.66004E+11,Hugo Boss【BOSS】男士商务休闲短袖polo衫50384459 ,74,675,21,4.7
5.82104E+11,Hugo Boss【BOSS】女士商务休闲短袖连衣裙50402403 ,2,3100,0,无数据
5.82941E+11,Hugo Boss【BOSS】男士商务休闲修身版长袖棉质衬衫50393229 ,10,870,3,5
5.81671E+11,Hugo Boss【BOSS】男士商务休闲长裤50400119 ,9,1550,4,5
5.8239E+11,Hugo Boss【BOSS】男士运动休闲素色polo衫50387932 ,3,770,1,5
5.66167E+11,Hugo Boss【BOSS】男士商务休闲常规版深蓝色牛仔裤50384698 ,20,775,6,5
5.81459E+11,Hugo Boss【BOSS】男士商务休闲混色丝光棉polo衫50397274 ,3,1350,0,无数据
5.73887E+11,Hugo Boss【BOSS】男士商务休闲衬衫50393289 ,16,810,4,5
5.77027E+11,Hugo Boss【BOSS】男士运动休闲低帮系带运动鞋50327365 ,14,1000,4,5
5.82233E+11,Hugo Boss【BOSS】男士商务休闲修身版牛仔裤50400019 ,4,1800,0,无数据
5.79699E+11,Hugo Boss【BOSS】男士商务休闲衫毛衣50378575 ,11,1700,1,5
5.72674E+11,Hugo Boss【Hugo】男士衬衫50388002 ,5,660,1,5
5.68603E+11,Hugo Boss【BOSS】男士商务休闲领带50390084 ,33,540,7,4.2
5.78032E+11,Hugo Boss【BOSS】男士商务休闲弹力牛仔裤50384473 ,57,775,19,4.8
5.47061E+11,Hugo Boss【BOSS】男士弹力棉复古牛仔裤50302741 ,139,1085,51,5
5.83141E+11,Hugo Boss【BOSS】男士运动休闲常规版棉质短袖T恤50399910 ,1,770,0,无数据
5.82234E+11,Hugo Boss【Hugo】男士背部印花LOGO羽绒马甲50400720 ,8,2800,3,5
5.81189E+11,Hugo Boss【BOSS】男士商务休闲长袖衬衫50402366 ,7,1900,2,5
5.81513E+11,Hugo Boss【BOSS】男士运动休闲带风帽棉服50392947 ,2,6700,0,无数据
5.78098E+11,Hugo Boss【BOSS】男士商务休闲牛皮革德比鞋正装皮鞋50398210 ,6,2720,0,无数据
5.47052E+11,Hugo Boss【BOSS】男士修身一字领衬衫 50308164 ,107,1200,28,4.8
5.74305E+11,Hugo Boss【BOSS】男士商务休闲色织单面平纹T恤50385281 ,23,392,7,5
5.72918E+11,Hugo Boss【Hugo】男士西装长裤50387566 ,7,930,1,5
5.81083E+11,Hugo Boss【BOSS】男士商务休闲羊绒围巾50393135 ,4,1900,1,5
5.74818E+11,Hugo Boss【BOSS】男士运动休闲摄影logo印花T恤50393199 ,24,720,6,5
5.82713E+11,Hugo Boss【BOSS】男士商务休闲低帮系带印花运动鞋50405122 ,1,3400,1,5
5.81704E+11,Hugo Boss【BOSS】男士商务休闲袖扣50402950 ,8,1000,0,无数据
5.74909E+11,Hugo Boss【BOSS】男士商务休闲带弹力腰带长裤50396265 ,13,1540,3,5
5.76643E+11,Hugo Boss【BOSS】男士商务休闲拉链式衣领polo衫50399243 ,7,870,0,无数据
5.66012E+11,Hugo Boss【BOSS】男士商务休闲短袖polo衫50303542 ,145,630,43,5
5.81317E+11,Hugo Boss【BOSS】男士商务休闲长袖衬衫50404645 ,6,1900,3,5
5.78269E+11,Hugo Boss【BOSS】男士舒适休闲混纺长袖针织衫毛衣50392636 ,7,1085,1,5
5.77435E+11,Hugo Boss【BOSS】男士运动休闲低帮运动板鞋50397624 ,12,1760,1,5
5.75484E+11,Hugo Boss【BOSS】男士运动休闲锥形版弹力针织布长裤50392995 ,26,1240,6,5
5.75408E+11,Hugo Boss【Hugo】男士野狼图案徽章宽松版短袖T恤50395368 ,37,630,8,5
5.82175E+11,Hugo Boss【BOSS】女士舒适休闲牛仔裤50392777 ,1,945,0,无数据
5.73534E+11,Hugo Boss【BOSS】男士商务休闲混纺花呢长裤50394358 ,14,1155,4,5
5.81764E+11,Hugo Boss【BOSS】男士舒适休闲修身版双色弹力棉长裤50398991 ,5,1550,2,5
5.78512E+11,Hugo Boss【BOSS】男士商务休闲修身版拉链式衣领polo衫50399243 ,6,870,0,无数据
5.677E+11,Hugo Boss【BOSS】男士舒适休闲LOGO短袖T恤50388701 ,89,396,22,5
5.76038E+11,Hugo Boss【BOSS】男士商务休闲尖领棉衬衫50393232 ,11,1160,0,无数据
5.46984E+11,Hugo Boss【BOSS】男士修身水洗牛仔裤 50302742 ,104,1015,36,5
5.74176E+11,Hugo Boss【BOSS】男士商务休闲羊绒围巾50393135 ,17,1900,6,4.8
5.81068E+11,Hugo Boss【BOSS】男士商务休闲蚀刻核心手工抛光袖扣50403047 ,12,1000,3,5
5.74448E+11,Hugo Boss【BOSS】男士商务休闲短袜50392445 ,35,120,10,4.7
5.56958E+11,Hugo Boss【BOSS】男士素色商务衬衫50327693450 ,102,1100,31,5
5.77074E+11,Hugo Boss【BOSS】男士商务休闲弹力棉牛仔裤50384615 ,8,725,2,5
5.78087E+11,Hugo Boss【BOSS】男士商务休闲弹力棉斜纹长布裤50394753 ,5,1240,1,5
5.79577E+11,Hugo Boss【Hugo】男士双面棉套头卫衣50310522 ,18,1100,8,5
5.68761E+11,Hugo Boss【BOSS】男士舒适休闲弹力棉长裤50379152 ,11,660,2,5
5.74978E+11,Hugo Boss【BOSS】男士商务休闲秋冬衫毛衣50392083 ,19,1900,7,5
5.76285E+11,Hugo Boss【BOSS】男士运动休闲长型拉链运动衫外套50387136 ,22,1600,5,5
5.69146E+11,Hugo Boss【Hugo】男士双罗纹棉运动衫卫衣50388469 ,15,720,3,5
5.82091E+11,Hugo Boss【BOSS】男士运动休闲常规版连帽长袖运动衫50399402 ,5,1800,1,5
5.82346E+11,Hugo Boss【BOSS】男士运动休闲长袖Polo衫50399754 ,1,1200,0,无数据
5.69472E+11,Hugo Boss【BOSS】男士运动休闲印花艺术插画棉logoT恤50389084 ,45,540,12,5
5.80757E+11,Hugo Boss【HUGO】男士西装正装领带50403379 ,12,560,1,5
5.80828E+11,Hugo Boss【BOSS】男士商务休闲牛皮革公文包50390902 ,3,7200,2,5
5.74374E+11,Hugo Boss【BOSS】女士舒适休闲皮革机车夹克皮衣50395715 ,6,3500,2,5
5.71414E+11,Hugo Boss【BOSS】男士商务休闲通体花卉印花平角内裤50388483 ,21,222,8,5
5.66732E+11,Hugo Boss【BOSS】男士商务休闲丝光棉短袖polo衫50382781 ,91,725,28,4.9
5.46838E+11,Hugo Boss【BOSS】男士修身素色西裤 50318499 ,96,2200,31,4.8
5.77326E+11,Hugo Boss【BOSS】男士商务休闲弹力棉斜纹长布裤50394753 ,12,1240,3,5
5.73947E+11,Hugo Boss【Hugo】男士山脉印花宽松版运动衫卫衣50395403 ,27,1015,10,5
5.74961E+11,Hugo Boss【BOSS】男士商务休闲细格纹衬衫50393194 ,22,810,5,5
